name,N_inner,N_annulus,A_ap_geom,A_ann_geom,A_ap_eff,A_ann_eff,A_ap_eff_over_geom,A_ann_eff_over_geom,f_cov_ap_geom,f_cov_ann_geom,cov_ap_depthw,cov_ann_depthw,coverage_ok_ap,coverage_ok_ann,coverage_ok_both,good_ap_area,good_ann_area,N_inner_color,N_annulus_color,median_color,N_inner_Pblue,N_annulus_Pblue,matched_color_Pblue_samples,Pblue_mean_inner,Pblue_mean_annulus,median_color_inner,median_color_annulus,mean_color_inner,mean_color_annulus,Pblue_mean_IE_contrast,mean_color_IE_contrast,median_color_IE_contrast,alpha_eff,alpha_geom,sum_Pblue_inner,sum_Pblue_annulus,Pblue_std_inner,Pblue_std_annulus,color_std_inner,color_std_annulus,Pblue_inner_meets_min,Pblue_annulus_nonzero,min_gc_for_Pblue,Pblue_mean,Pblue_mean_err,fb,fb_err,mu_blue,mu_blue_err,mu_red,mu_red_err,ra,dec,otype,z,Vmag_simbad_raw,Bmag_simbad_raw,BV_simbad_raw,gmag_simbad_raw,rmag_simbad_raw,imag_simbad_raw,zmag_simbad_raw,gr_simbad_raw,gi_simbad_raw,major_axis_arcsec,galdim_minaxis,galdim_angle,dim_source,galdim_qual,galdim_bibcode,dim_ref,MV_simbad_raw,show_label,Re_arcsec,otype_family,morph_type,major_kpc,is_large_E,sdss_objid,Re_r_arcsec,Re_r_arcsec_circ,g_cmodel_sdss,r_cmodel_sdss,i_cmodel_sdss,gerr_cmodel_sdss,rerr_cmodel_sdss,ierr_cmodel_sdss,Ag_sdss,Ar_sdss,Ai_sdss,g0_cmodel_sdss,r0_cmodel_sdss,i0_cmodel_sdss,sdss_phot_ok,gr0_sdss,gi0_sdss,g_model_sdss,r_model_sdss,i_model_sdss,gerr_model_sdss,rerr_model_sdss,ierr_model_sdss,g0_model_sdss,r0_model_sdss,i0_model_sdss,Vmag_sdss,Vmag_sdss_err,V_source,mV_app,mV_src,mV_app_col,gi_primary,gr_primary,color_src,MV_abs,Re_simbad_proxy_arcsec,Re_best_arcsec,Re_best_src,Re_best_is_proxy,Re_GCS_scale,Re_GCS_arcsec,n_gcs_prior,n_gcs_red_prior,n_gcs_blue_prior,gal_color,gal_color_src,minor_axis_arcsec,q_axis,pa_deg,R_NGC 4874_arcmin,R_NGC 4889_arcmin,R_nearBCG_arcmin,nearer_BCG,R_bcg_mid_arcmin,tidal_proxy,R_xray_peak_arcmin,R_sz_peak_arcmin,R_geom_arcmin,R_cluster_arcmin,median_color_inner_exp,Delta_median_color_inner,median_color_annulus_exp,Delta_median_color_annulus,median_color_IE_contrast_exp,Delta_median_color_IE_contrast,mean_color_inner_exp,Delta_mean_color_inner,mean_color_annulus_exp,Delta_mean_color_annulus,mean_color_IE_contrast_exp,Delta_mean_color_IE_contrast,Pblue_mean_inner_exp,Delta_Pblue_mean_inner,Pblue_mean_annulus_exp,Delta_Pblue_mean_annulus,Pblue_mean_IE_contrast_exp,Delta_Pblue_mean_IE_contrast,gc_voronoi_density_arcsec2_inv,R_NGC 4874_kpc,R_NGC 4889_kpc,R_nearBCG_kpc,R_bcg_mid_kpc,R_xray_peak_kpc,R_sz_peak_kpc,R_geom_kpc,R_cluster_kpc,log_gc_voronoi_density,log_tidal_proxy,Delta_Pblue_mean_inner_err_lo,Delta_Pblue_mean_inner_err_hi,Delta_Pblue_mean_annulus_err_lo,Delta_Pblue_mean_annulus_err_hi,Delta_Pblue_mean_IE_contrast_err_lo,Delta_Pblue_mean_IE_contrast_err_hi,Delta_Pblue_mean_inner_q16,Delta_Pblue_mean_inner_q50,Delta_Pblue_mean_inner_q84
2MASX J13001036+2757332,101,335,829.6063770701861,3318.4255082807445,1693.4298496882868,6773.719398753147,2.041244976525801,2.041244976525801,1.0,1.0,2.041244976525801,2.041244976525801,True,True,True,True,True,99,329,1.559757905,99,329,True,0.4785761461447341,0.4773572095785374,1.559757905,1.537067922,1.566673877979798,1.5374396422462009,0.0012189365661967,0.0292342357335972,0.0226899829999998,0.25,0.25,47.37903846832868,157.0505219513388,0.2761396392966906,0.2914509668143813,0.2805145222958117,0.3355290631033487,True,True,10,0.4799875884964169,0.0271996031075445,0.4799875884964169,0.0271996031075445,,,,,195.04316666666665,27.959241666666667,GiC,0.02111,17.406,18.211,0.8050003,17.846,17.167,16.815,16.683,0.67900085,1.0310001,10.019999504089355,0.127,35.0,SIMBAD,C,2006AJ....131.1163S,,-17.594,False,1.2524999380111694,Members of systems,dG,4422.771035867883,False,1.237667444048724e+18,3.635255,2.3293110229189824,17.34061,17.45125,17.22457,0.009019969,0.008283022,0.01234929,0.03225569,0.02231434,0.01658195,17.308354310000002,17.42893566,17.20798805,True,-0.1205813499999983,0.1003662600000012,18.02295,17.50024,17.23492,0.008862869,0.008156103,0.0121892,17.990694310000002,17.47792566,17.21833805,17.369497306499998,0.0061285554479605,"SDSS(cModelMag g,r)",17.369497306499998,SDSS,Vmag_sdss,0.1003662600000012,-0.1205813499999983,SDSS(cModel extcorr),-17.630502693500002,1.2524999380111694,2.3293110229189824,SDSS,False,3.2,7.453795273340744,,,,0.1003662600000012,g-i,7.62,0.7604790795538593,35.0,7.651561601119317,1.1782038651879938,1.1782038651879938,NGC 4889,4.110267789121622,1065854498.4658695,6.188486481802898,5.364554628550224,6.3828637377170185,6.188486481802898,1.4816740665909482,0.0780838384090516,1.462015339484082,0.075052582515918,0.0269660231797554,-0.0042760401797556,1.4870768134728116,0.0795970645069863,1.4773228506259315,0.0601167916202693,0.0123511468606672,0.0168830888729299,0.5685668905129269,-0.08999074436819277,0.584153205345777,-0.10679599576723958,-0.010689394319725487,0.011908330885922188,0.1886820187045767,222.57490476450184,34.27256117875648,34.27256117875648,119.56284343140044,180.01577470436786,156.048568618838,185.66997988218955,180.01577470436786,-0.72426948589481,9.027697922489518,0.028460304249840085,0.029478597743233248,0.014527761378894208,0.01849914168492263,0.03186955832703296,0.030937831374267716,-0.11845104861803285,-0.08890799318183204,-0.06051214662495952
LEDA 44656,146,350,2247.973736094919,8991.894944379676,2247.973736094919,8991.894944379676,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,137,340,1.48257621,137,340,True,0.5375973214303248,0.577242005580898,1.48257621,1.472615522,1.5170534910875912,1.5091444064911763,-0.0396446841505732,0.0079090845964147,0.009960688,0.25,0.25,73.65083303595449,196.2622818975053,0.2732848203945671,0.2457550036714254,0.3249513590907841,0.3041598582079948,True,True,10,0.5380412581330364,0.0210202768994155,0.5380412581330364,0.0210202768994155,,,,,194.93220379569,27.994682930960007,G,0.02225,15.15,16.384,1.2340012,15.8571,15.0374,14.58,14.277,0.8196993,1.2770996,23.4192008972168,0.37541,38.0,SIMBAD,B,2023ApJS..269....3M,,-19.85,False,2.9274001121521,Regular galaxies,,10880.271193358436,False,1.2376673243345715e+18,3.425483,3.409480300504473,15.72131,14.94977,14.54996,0.002742767,0.002407566,0.00243534,0.02641274,0.01827221,0.01357821,15.69489726,14.93149779,14.53638179,True,0.7633994700000013,1.158515470000001,15.72696,14.93492,14.52778,0.002730727,0.002398475,0.002432398,15.70054726,14.91664779,14.51420179,15.2344915727,0.0018117106775251,"SDSS(cModelMag g,r)",15.2344915727,SDSS,Vmag_sdss,1.158515470000001,0.7633994700000013,SDSS(cModel extcorr),-19.7655084273,2.9274001121521,3.409480300504473,SDSS,False,3.2,10.910336961614314,,,,1.158515470000001,g-i,22.5246,0.961800537040394,38.0,2.7667993742539423,5.482977187375842,2.7667993742539423,NGC 4874,2.407029787069425,62236733.52219954,1.4700631849743762,3.89579690792044,4.9332023582323234,1.4700631849743762,1.517804753170053,-0.0352285431700529,1.4650870010642916,0.0075285209357083,0.0532802965424045,-0.0433196085424045,1.5331970955135206,-0.0161436044259293,1.4853189842708163,0.0238254222203599,0.0456074871739862,-0.0376984025775715,0.5443810008447767,-0.006783679414451904,0.581180562290502,-0.003938556709603969,-0.03249775042897779,-0.00714693372159541,0.0598156882111176,80.48293137141687,159.4933412190775,80.48293137141687,70.01765829656581,42.762404650262155,113.32413838704338,143.5010396971714,42.762404650262155,-1.2231848961126148,7.794046790753626,0.022465018068780786,0.02417956308770255,0.013629585086359967,0.012749633189306709,0.023498068031899588,0.030378791253735417,-0.02924869748323269,-0.005331306519861689,0.017395883673250647
LEDA 126800,30,23,807.6366611300253,3230.5466445201023,807.6366611300253,3230.5466445201023,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,25,23,1.661244805,25,23,True,0.5131544063782818,0.5961739708866002,1.661244805,1.427834235,1.5721848937199996,1.4710950884347826,-0.0830195645083183,0.1010898052852169,0.2334105699999999,0.2499999999999999,0.2499999999999999,12.828860159457044,13.712001330391804,0.2229097976078959,0.2076990591756876,0.2568714202488951,0.1899240161141198,True,True,10,0.5147664726185934,0.0435845493838407,0.5147664726185934,0.0435845493838407,,,,,194.79814608712,28.009279335850003,G,0.02299,16.76,18.12,1.3600006,17.305,16.574,16.204,15.94,0.7310009,1.1009998,13.199999809265137,0.21,,SIMBAD,E,2003A&A...412...45P,,-18.24,False,1.649999976158142,Regular galaxies,,6330.831049976618,False,1.2376673243345062e+18,2.320151,2.051373679435748,17.4938,16.75879,16.37698,0.006093453,0.005099151,0.005449634,0.03288055,0.02274661,0.01690317,17.46091945,16.736043390000003,16.36007683,True,0.7248760599999962,1.100842619999998,17.2971,16.56852,16.19925,0.005992664,0.005003454,0.005335718,17.26421945,16.54577339,16.18234683,17.023242574599998,0.0039105815758396,"SDSS(cModelMag g,r)",17.023242574599998,SDSS,Vmag_sdss,1.100842619999998,0.7248760599999962,SDSS(cModel extcorr),-17.976757425400002,1.649999976158142,2.051373679435748,SDSS,False,3.2,6.564395774194392,,,,1.100842619999998,g-i,12.6,0.954545468338265,0.0,6.11939665651458,12.630821191487428,6.11939665651458,NGC 4874,9.242994182591325,5640321.120413978,7.215609507040487,9.181898598248504,9.290876047089526,7.215609507040487,1.487533732912567,0.1737110720874328,1.46251350084267,-0.03467926584267,0.0312336658956887,0.2021769041043111,1.494556590056238,0.0776283036637617,1.478619661715295,-0.0075245732805122,0.0177446523753659,0.0833451529098509,0.5646444285681043,-0.05149002218982246,0.5836711027884659,0.012502868098134279,-0.01422626842654523,-0.06879329608177306,0.0061755201462607,178.00603315285318,367.4156950368813,178.00603315285318,268.86780204816756,209.89357239343573,267.0906035394807,270.26062902731326,209.89357239343573,-2.2093264571553854,6.751303830375856,0.04326928379033178,0.04165423502877258,0.04143031280651435,0.03842796621932426,0.05820942495131484,0.06092839538488444,-0.09475930598015424,-0.05181777607332444,-0.009835787161049884
LEDA 44616,45,66,2528.467843524292,10113.871374097173,2353.497868752411,6464.786582322912,0.9308,0.6392,0.9308,0.6392,0.9308,0.6392,True,False,False,True,True,45,64,1.557417313,45,64,True,0.5085993128690816,0.5688429318831043,1.557417313,1.5377250805,1.5692559086666664,1.5264774778125,-0.0602436190140227,0.0427784308541663,0.0196922324999999,0.364048811013767,0.2499999999999998,22.88696907910867,36.40594764051868,0.2932237428926927,0.2538654474714088,0.3685810671170065,0.3596602267492298,True,True,10,0.5093069099958767,0.042404696628387,0.5093069099958767,0.042404696628387,,,,,194.88102275683,28.046604796320004,EmG,0.02308,15.014,15.931,0.9169998,15.404,14.632,14.279,13.957,0.7720003,1.125,23.21999931335449,0.209,115.0,SIMBAD,C,2006AJ....131.1163S,,-19.986,False,2.9024999141693115,Regular galaxies,,11178.88372644241,False,1.2376673243345715e+18,6.934854,4.825542301445216,15.24406,14.39429,14.36976,0.002597582,0.002240397,0.002432704,0.02720708,0.01882173,0.01398656,15.21685292,14.37546827,14.35577344,True,0.8413846500000002,0.861079479999999,15.22128,14.39429,14.13101,0.002598232,0.002240398,0.002434631,15.19407292,14.37546827,14.11702344,14.7104359765,0.0016974949461703,"SDSS(cModelMag g,r)",14.7104359765,SDSS,Vmag_sdss,0.861079479999999,0.8413846500000002,SDSS(cModel extcorr),-20.2895640235,2.9024999141693115,4.825542301445216,SDSS,False,3.2,15.44173536462469,,,,0.861079479999999,g-i,12.54,0.5400516955565923,115.0,5.325221117073914,9.103196544208911,5.325221117073914,NGC 4874,6.523459754669351,9554733.184665523,5.172415927468721,7.764365270610436,8.53948698197187,5.172415927468721,1.5266733422312295,0.0307439707687704,1.4658409669273604,0.0718841135726395,0.0597393622007849,-0.040047129700785,1.5445177170552429,0.0247381916114237,1.487281704332044,0.0391957734804562,0.0537705431201203,-0.010992112265954,0.5384443653458589,-0.02984505247677738,0.5804509013795455,-0.011607969496441162,-0.037850799782449346,-0.022392819231573352,0.011894142364594,154.90440314945036,264.80125358769175,154.90440314945036,189.7597522338695,150.45948036154232,225.85623049942103,248.4036071110046,150.45948036154232,-1.9246668676033825,6.980218563913757,0.04259177177822143,0.04205603353580266,0.031753017494654784,0.030285246817269896,0.050077482400141274,0.056312978685899434,-0.07243682425499881,-0.029727669980546934,0.01221098105902528
LEDA 126761,13,19,1113.6920585333846,4454.768234133539,1113.6920585333846,4454.768234133539,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,13,19,1.61109036,13,19,True,0.5683456208248907,0.5539130075517047,1.61109036,1.374410005,1.4775351344615386,1.4079871273684208,0.014432613273186,0.0695480070931178,0.2366803549999998,0.2499999999999999,0.2499999999999999,7.388493070723578,10.52434714348239,0.2000151101666714,0.2751216318569005,0.2946753642272108,0.4029409488676112,True,True,10,0.5721310228855019,0.0518995554493119,0.5721310228855019,0.0518995554493119,,,,,195.077274,28.097154,G,0.02608,17.04,,,18.0271,17.2866,16.345,16.7547,0.7404995,1.6821003,15.10818099975586,0.185831,172.0,SIMBAD,B,2023ApJS..269....3M,,-17.96,False,1.8885226249694824,Regular galaxies,,8189.209491651887,False,1.2376673243346373e+18,2.984147,2.7396117517756293,17.64105,16.9884,16.65755,0.008058333,0.006885627,0.00771767,0.0354602,0.0245312,0.01822931,17.6055898,16.9638688,16.63932069,True,0.6417210000000004,0.9662691099999988,17.38926,16.69533,16.33616,0.007796423,0.006673062,0.007489364,17.3537998,16.6707988,16.31793069,17.21697441,0.005236404550725,"SDSS(cModelMag g,r)",17.21697441,SDSS,Vmag_sdss,0.9662691099999988,0.6417210000000004,SDSS(cModel extcorr),-17.78302559,1.8885226249694824,2.7396117517756293,SDSS,False,3.2,8.766757605682015,,,,0.9662691099999988,g-i,11.14986,0.7380014841085222,172.0,12.56286733068016,7.567526255014786,7.567526255014786,NGC 4889,9.720538364282955,4565419.131852934,10.995968567563509,12.116571910577022,13.39978339508907,10.995968567563509,1.4842552104643985,0.1268351495356015,1.4622347762349368,-0.0878247712349367,0.0288458912892525,0.2078344637107472,1.490371605094624,-0.0128364706330854,1.4778940872483963,-0.0699069598799755,0.014726950012516,0.0548210570806017,0.566839072227376,0.0015065485975147563,0.5839408423896156,-0.03002783483791094,-0.01224736373827423,0.02667997701146023,0.0044845263626975,365.43899735266666,220.13041563520676,220.13041563520676,282.7589992052692,319.85975991631295,352.4567898237149,389.783898830614,319.85975991631295,-2.3482834186018313,6.65948065444318,0.05236938694990137,0.053658095099549254,0.05778974741869604,0.06080459294004538,0.07788345459326045,0.0780749698977701,-0.05086283835238661,0.003170167874267049,0.05516464369706401
Z 160-A14,18,380,35462.05664966246,141848.2265986498,4014.30481274179,47320.56839330958,0.1132,0.3336,0.1132,0.3336,0.1132,0.3336,False,False,False,True,True,18,370,1.4625256285,18,370,True,0.6157436878133696,0.5868782469369359,1.4625256285,1.4424527505,1.503644549222222,1.4641662702756757,0.0288654408764337,0.0394782789465464,0.0200728779999999,0.0848321342925659,0.25,11.083386380640654,217.14495136666628,0.2089401449372604,0.2397084314194275,0.2234530025869781,0.3197359835831832,True,True,10,0.6210432183831422,0.0468514057492896,0.6210432183831422,0.0468514057492896,,,,,194.80802541595,28.076247957130004,GiC,0.02605,14.89,15.731,0.8409996,15.2864,14.5088,13.987,13.729,0.7776003,1.2993994,42.6622200012207,0.687217,72.0,SIMBAD,B,2023ApJS..269....3M,,-20.11,False,5.332777500152588,Members of systems,E1,23098.786248398344,False,1.2376673243345062e+18,14.07311,13.50878188094863,14.74425,14.0919,13.69844,0.002372164,0.002136026,0.00219536,0.03440632,0.02380214,0.01768754,14.70984368,14.06809786,13.68075246,True,0.6417458199999988,1.0290912199999998,14.81942,14.09186,13.70161,0.002373725,0.002136026,0.002195365,14.78501368,14.06805786,13.68392246,14.3212136462,0.0015919074914734,"SDSS(cModelMag g,r)",14.3212136462,SDSS,Vmag_sdss,1.0290912199999998,0.6417458199999988,SDSS(cModel extcorr),-20.6787863538,5.332777500152588,13.50878188094863,SDSS,False,3.2,43.22810201903562,,,,1.0290912199999998,g-i,41.23302,0.966499633606038,72.0,8.508403185891346,13.354927439395158,8.508403185891346,NGC 4874,10.598195894782828,2507474.1811365327,8.941889504576512,11.407203484410354,11.907206387730954,8.941889504576512,1.5332601489095556,-0.0707345204095557,1.4664009463499983,-0.0239481958499985,0.0645365871619245,-0.0444637091619246,1.552925677448879,-0.0492811282266574,1.4887394398881506,-0.0245731696124749,0.0598333419543704,-0.0203550630078239,0.5340351554838034,0.08170853232956621,0.5799089735341972,0.006969273402738674,-0.04182657326655495,0.07069201414298865,0.0107508486288164,247.4994161349652,388.47909197063495,247.4994161349652,308.2890218921781,260.10902200730783,331.8220987465505,346.3665936340094,260.10902200730783,-1.968557252932967,6.399236469888802,0.04700211492222852,0.05000911215967008,0.013269696916475272,0.011930205815919984,0.04482000286159821,0.05419780254821012,0.03470641740733769,0.08526720196814486,0.13171764448923629
NGC 4894,57,299,2271.664052014381,9086.656208057524,2911.055883033216,10736.307469171108,1.2814640793614966,1.1815465693145482,0.987,0.885,1.2814640793614966,1.1815465693145482,True,True,True,True,True,54,288,1.4974320455,54,288,True,0.5423732976620953,0.5011443781704993,1.4974320455,1.5313872315,1.528992940759259,1.545831027503472,0.041228919491596,-0.016838086744213,-0.033955186,0.2711412551654468,0.25,29.288158073753145,144.3295809131038,0.2702666713258973,0.2758611547897746,0.3151993570392897,0.2857649147149999,True,True,10,0.5470630522141606,0.0357558393194091,0.5470630522141606,0.0357558393194091,,,,,195.06883071401,27.967522811130003,AG?,0.01547,15.04,16.106,1.0660009,15.602,14.896,14.534,14.267,0.7060003,1.0679998,36.62639999389648,0.272928,35.0,SIMBAD,B,2023ApJS..269....3M,,-19.96,True,4.5782999992370605,Other,,11928.963265800565,False,1.237667444048724e+18,7.417125,5.026950107692628,15.47466,14.59419,14.4706,0.002852344,0.002355901,0.002581416,0.03352223,0.02319052,0.01723304,15.44113777,14.57099948,14.45336696,True,0.8701382899999999,0.9877708100000008,15.34952,14.59441,14.31139,0.002860983,0.002355902,0.002606179,15.31599777,14.57121948,14.29415696,14.9177561789,0.0018165043200105,"SDSS(cModelMag g,r)",14.9177561789,SDSS,Vmag_sdss,0.9877708100000008,0.8701382899999999,SDSS(cModel extcorr),-20.0822438211,4.5782999992370605,5.026950107692628,SDSS,False,3.2,16.08624034461641,,,,0.9877708100000008,g-i,16.37568,0.4471004522073937,35.0,9.024995908507307,1.945041173130947,1.945041173130947,NGC 4889,5.4354458715513445,237850552.8189464,7.512870849978578,6.812002554574852,7.824452941874135,7.512870849978578,1.5231648639466775,-0.0257328184466776,1.465542692552528,0.065844538947472,0.0571841088854491,-0.0911392948854491,1.540039196901385,-0.0110462561421258,1.4865052380118695,0.0593257894916023,0.0505411788632998,-0.0673792656075128,0.5407929414933808,0.0015803561687145473,0.5807395605386877,-0.07959518236818841,-0.035733094555244094,0.0769620140468401,0.1775564029671651,262.52648930411567,56.57895426331348,56.57895426331348,158.11071128750623,218.54055434871853,198.1531220526598,227.60411000510024,218.54055434871853,-0.7506636617280799,8.376304165156547,0.03679270617590243,0.03799888095304714,0.016408269232663572,0.016583460570658112,0.03802489813612201,0.04297765523393132,-0.035212350007187886,0.0012598115485294992,0.03957923712176169
NGC 4886,990,2081,5816.59389665746,23266.375586629827,11873.093072042677,34157.81857845355,2.041244976525801,1.4681194520938865,1.0,0.94,2.041244976525801,1.4681194520938865,True,True,True,True,True,954,1972,1.5693183575,954,1972,True,0.4469002582616896,0.4459920906142288,1.5693183575,1.587391365,1.5965154137316562,1.5955838121942192,0.0009081676474608,0.0009316015374369,-0.0180730074999999,0.3475951792639392,0.2500000000000001,426.342846381652,879.4964026912592,0.2946233171966083,0.2941797603878587,0.3581943255036031,0.3717018899306444,True,True,10,0.44791086373399,0.0098351892164571,0.44791086373399,0.0098351892164571,,,,,195.01853930586,27.98758513112,EmG,0.02125,14.294,15.1,0.8060007,14.837,14.07,13.673,13.374,0.7670002,1.1639996,52.4088020324707,0.575012,58.0,SIMBAD,B,2023ApJS..269....3M,,-20.706001,True,6.551100254058838,Regular galaxies,,23282.406744504948,False,1.237667324334637e+18,6.733684,6.629144494245015,14.71528,13.93851,13.60319,0.002147604,0.001930202,0.001987001,0.0307274,0.02125707,0.01579629,14.6845526,13.91725293,13.58739371,True,0.7672996699999999,1.097158890000001,14.70607,13.93849,13.5616,0.002147679,0.001930202,0.001988238,14.6753426,13.91723293,13.54580371,14.2218457947,0.0014395209060958,"SDSS(cModelMag g,r)",14.2218457947,SDSS,Vmag_sdss,1.097158890000001,0.7672996699999999,SDSS(cModel extcorr),-20.7781542053,6.551100254058838,6.629144494245015,SDSS,False,3.2,21.213262381584048,,,,1.097158890000001,g-i,34.50072,0.6583001072725252,58.0,6.569382104886389,1.024666966590929,1.024666966590929,NGC 4889,3.005746076700202,1620503836.8985834,4.951124720564601,5.081365527295721,6.316685581679086,4.951124720564601,1.5349417503412273,0.0343766071587727,1.466543908219809,0.1208474567801909,0.0657613111832395,-0.0838343186832394,1.5550722165725954,0.0414431971590607,1.4891115974931726,0.1064722147010466,0.0613811650039158,-0.0604495634664789,0.5329094911097492,-0.08600923284805956,0.5797706202038044,-0.13377852958957565,-0.04284158201197236,0.04374974965943316,0.1442593534852356,191.09557925310492,29.806353839057408,29.806353839057408,87.43360919553423,144.0223800845608,147.81093158108018,183.74493535592208,144.0223800845608,-0.8408560184819004,9.209650063656973,0.010232247306030312,0.011587714806896285,0.008034216664562582,0.00669325108435323,0.007909640339799802,0.017921965717715933,-0.09624148015408987,-0.08544910683461854,-0.07442151804116327
NGC 4872,176,742,1522.974951960899,6091.899807843597,1522.974951960899,6091.899807843597,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,167,717,1.587150882,167,717,True,0.5205261590853039,0.5414715385426511,1.587150882,1.541659954,1.5807004287185633,1.5549283992691771,-0.0209453794573472,0.0257720294493861,0.0454909279999999,0.2499999999999999,0.2499999999999999,86.92786856724574,388.2350931350808,0.250362336162285,0.2525290679184404,0.2967905978824842,0.2986329984850439,True,True,10,0.5215929880434742,0.0187616865673933,0.5215929880434742,0.0187616865673933,,,,,194.89217171503,27.94685519906,AGN,0.02395,14.1,14.7,0.5999994,15.141,14.305,13.908,13.583,0.8359995,1.2329998,34.20000076293945,0.4,171.0,SIMBAD,D,2008ApJS..175...86P,,-20.9,True,4.275000095367432,Active (AGN/Seyfert/QSO),,17067.662871420504,False,1.2376674440486584e+18,3.66361,3.2854048505957945,15.09876,14.28353,13.83417,0.002393065,0.002126852,0.002146294,0.03174773,0.02196293,0.01632081,15.06701227,14.26156707,13.81784919,True,0.8054452000000012,1.2491630800000006,15.09115,14.2712,13.86226,0.002384469,0.002119282,0.002147931,15.05940227,14.24923707,13.84593919,14.581799602,0.0015928899909877,"SDSS(cModelMag g,r)",14.581799602,SDSS,Vmag_sdss,1.2491630800000006,0.8054452000000012,SDSS(cModel extcorr),-20.418200398,4.275000095367432,3.2854048505957945,SDSS,False,3.2,10.513295521906542,,,,1.2491630800000006,g-i,24.0,0.7017543703100557,171.0,0.8221462634038075,7.717651089955757,0.8221462634038075,NGC 4874,4.129079699002495,1973715313.1549392,2.335873126069854,3.061188955350869,3.0665392548997885,2.335873126069854,1.5288502546657736,0.0583006273342263,1.4660260378164516,0.0756339161835484,0.0613248252603844,-0.0158338972603845,1.5472965132798666,0.0334039154386966,1.4877634799197208,0.0671649193494563,0.0557742731238938,-0.0300022436745077,0.5369871396758228,-0.016460980590518925,0.5802717964622801,-0.038800257919629044,-0.03916477651763406,0.01821939706028686,0.178345894047543,23.915265382275003,224.49737006642837,23.915265382275003,120.11005970808326,67.9477949312859,89.04637716093058,89.2020110660916,67.9477949312859,-0.7487368847165528,9.29528451062229,0.018657934714540143,0.019878706544273702,0.01015858826720719,0.00867889860245737,0.01713393434012279,0.026767341621169952,-0.03511891530505907,-0.016292482381374374,0.003417725953754776
NGC 4873,589,1933,5928.15145370987,23712.60581483948,5928.15145370987,23712.60581483948,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,577,1884,1.548818576,577,1884,True,0.530672047787759,0.5309985933647615,1.548818576,1.5463791845,1.558567647880416,1.557938636933652,-0.0003265455770025,0.0006290109467641,0.0024393914999998,0.25,0.25,306.1977715735369,1000.4013498992108,0.2618746222611716,0.2640000610575132,0.3167277900522205,0.3126416586663316,True,True,10,0.5294557401750122,0.0104155081233843,0.5294557401750122,0.0104155081233843,,,,,194.88664867224,27.98361769396,EmG,0.01943,14.36,15.4,1.04,14.94,14.138,13.737,13.444,0.80200005,1.2029991,24.18000030517578,0.339,85.0,SIMBAD,C,2006AJ....131.1163S,,-20.64,True,3.0225000381469727,Regular galaxies,,9843.600725478636,False,1.2376674440486584e+18,6.776,5.920350224852851,14.79966,14.0643,13.58516,0.002274498,0.002038532,0.002055469,0.02887073,0.01997264,0.01484181,14.77078927,14.04432736,13.57031819,True,0.7264619100000012,1.2004710799999998,14.83407,14.04072,13.6358,0.002263589,0.002025374,0.002055678,14.80519927,14.02074736,13.62095819,14.332176743099998,0.001521909141096,"SDSS(cModelMag g,r)",14.332176743099998,SDSS,Vmag_sdss,1.2004710799999998,0.7264619100000012,SDSS(cModel extcorr),-20.6678232569,3.0225000381469727,5.920350224852851,SDSS,False,3.2,18.945120719529125,,,,1.2004710799999998,g-i,20.34,0.8411910563808462,85.0,1.5974341779075851,7.803757355433282,1.5974341779075851,NGC 4874,4.319723223776247,272212924.176568,2.281312971202051,4.493711521141899,4.977491715173646,2.281312971202051,1.533074620500072,0.0157439554999279,1.4663851735944435,0.0799940109055563,0.0644014653099497,-0.0619620738099499,1.5526888532038374,0.0058787946765785,1.4886983803319227,0.0692402566017293,0.0596625731008623,-0.0590335621540982,0.5341593482425613,-0.003487300454802278,0.5799242378369334,-0.04892564447217185,-0.041714588967182636,0.04138804339018014,0.1522581274179757,46.4674766472937,227.0020997983936,46.4674766472937,125.65565504959883,66.36070435988394,130.71676946454818,144.78936486753318,66.36070435988394,-0.8174195157816473,8.434908740872164,0.011256687721223785,0.01140796874539747,0.007565004632738945,0.007040950826745385,0.009253540535418388,0.017272291859060436,-0.014743988176026063,-0.002681141298399692,0.007920668290595193
