galaxy,used_radius_arcsec,n_css,rayleigh_p,mean_PA_deg,Rbar,hemi_axis_deg,hemi_NA,hemi_NB,hemi_binom_p,hemi_dr_median_arcsec,hemi_ks_stat,hemi_ks_p,quad_chi2,quad_dof,quad_p,blue_axis_deg,blue_Rbar,blue_hemi_sumA,blue_hemi_sumB,blue_hemi_asym,blue_hemi_p_perm,blue_quad_p_perm,red_axis_deg,red_Rbar,n_boot_ok,ci_band,n_css_lo,n_css_med,n_css_hi,rayleigh_p_lo,rayleigh_p_med,rayleigh_p_hi,mean_PA_deg_lo,mean_PA_deg_med,mean_PA_deg_hi,Rbar_lo,Rbar_med,Rbar_hi,hemi_axis_deg_lo,hemi_axis_deg_med,hemi_axis_deg_hi,hemi_NA_lo,hemi_NA_med,hemi_NA_hi,hemi_NB_lo,hemi_NB_med,hemi_NB_hi,hemi_binom_p_lo,hemi_binom_p_med,hemi_binom_p_hi,hemi_dr_median_arcsec_lo,hemi_dr_median_arcsec_med,hemi_dr_median_arcsec_hi,hemi_ks_stat_lo,hemi_ks_stat_med,hemi_ks_stat_hi,hemi_ks_p_lo,hemi_ks_p_med,hemi_ks_p_hi,quad_chi2_lo,quad_chi2_med,quad_chi2_hi,quad_dof_lo,quad_dof_med,quad_dof_hi,quad_p_lo,quad_p_med,quad_p_hi,blue_axis_deg_lo,blue_axis_deg_med,blue_axis_deg_hi,blue_Rbar_lo,blue_Rbar_med,blue_Rbar_hi,blue_hemi_sumA_lo,blue_hemi_sumA_med,blue_hemi_sumA_hi,blue_hemi_sumB_lo,blue_hemi_sumB_med,blue_hemi_sumB_hi,blue_hemi_asym_lo,blue_hemi_asym_med,blue_hemi_asym_hi,blue_hemi_p_perm_lo,blue_hemi_p_perm_med,blue_hemi_p_perm_hi,blue_quad_p_perm_lo,blue_quad_p_perm_med,blue_quad_p_perm_hi,red_axis_deg_lo,red_axis_deg_med,red_axis_deg_hi,red_Rbar_lo,red_Rbar_med,red_Rbar_hi
LEDA 44723,60.0,116,0.24704754567030038,249.99892629377726,0.10978719494950583,249.99892629377726,63.0,53.0,0.4034696996553114,9.666839179104102,0.26834381551362685,0.024817948533434782,3.7931034482758617,3.0,0.28468933515999106,239.30819002937062,0.12245652373231997,33.79213947744253,26.938279924748873,0.11285710884529714,0.7351324337831084,0.7246376811594203,245.3784104254835,0.16721925018452513,1000.0,16-84%,116.0,116.0,116.0,0.0163198628725616,0.1783423478674715,0.5699220554191983,213.4850417730105,248.77683048014023,289.35233573855714,0.06962063686294624,0.12191186977296567,0.18835432422276135,213.4850417730105,248.77683048014023,289.35233573855714,62.0,67.0,72.0,44.0,49.0,54.0,0.011849889910578776,0.11408316540850252,0.5159130749957949,3.1447187349986234,10.36893786735218,18.906482854088953,0.20869565217391303,0.31243153364632237,0.41972146739713334,6.343039417194017e-05,0.005951371024058643,0.15013504397277802,1.9310344827586208,5.448275862068965,10.987586206896548,3.0,3.0,3.0,0.011796307752690137,0.14176523322387058,0.5868434033381025,202.5452604268363,237.33044325249512,278.3276657644583,0.08012564419109557,0.1416402512421328,0.20778421585434637,32.138284456219644,35.671657893597,39.49331260187778,21.752016514733402,25.04041234031447,28.197810514082626,0.08000179330562025,0.17352418837464367,0.28270097940499106,0.18,0.6,0.92,0.24,0.61,0.94,216.9303550970949,244.0142414786785,272.48688695112094,0.09864466999761481,0.17673777352752315,0.26083417175464335
LEDA 44792,60.0,144,0.9810972454063465,59.20616725869854,0.01151197910968137,59.20616725869854,75.0,69.0,0.6770697943668327,9.484717247013336,0.23246376811594202,0.033259722913812934,6.166666666666667,3.0,0.10377716386905067,122.85090653260869,0.039540597599414015,44.34800402834134,42.472422643175456,0.021602996634214996,0.8405797101449275,0.9090454772613693,355.7427340311212,0.09357612172646412,1000.0,16-84%,144.0,144.0,144.0,0.1489715475032407,0.49938015216446874,0.8472920507056775,300.2218742310462,56.95116393465253,161.24051821572743,0.033922892405953343,0.0694416045017236,0.11498802729832812,300.2218742310462,56.95116393465253,161.24051821572743,73.0,79.0,85.0,59.0,65.0,71.0,0.036852264522837415,0.27861454634422095,0.8026933550697284,-7.332228011005924,0.6885699177763218,8.552137605599048,0.14442420734452374,0.2046297234554755,0.28073616473616475,0.005990572845482661,0.09000341615432608,0.4074923219199708,4.166666666666667,8.583333333333332,14.38888888888889,3.0,3.0,3.0,0.0024208749804053298,0.035378388325586874,0.24402044505670617,44.32280779010864,128.26752263317354,209.0773438079127,0.03941437275928411,0.08142717895384366,0.13012212200364684,44.06062386472535,48.18007200201244,52.28135800685001,34.32689192265578,38.51507292927937,42.58020619331632,0.023294979081531362,0.11112848920066659,0.20089472964254299,0.06,0.46,0.9,0.46,0.86,0.98,318.5104217992573,353.9161401803033,44.491692528397266,0.06193974119795509,0.11939834009684647,0.18146740969066996
2MASX J12595670+2755483,60.0,117,2.010693690552843e-07,90.28034089304322,0.3630311124708043,90.28034089304322,91.0,26.0,1.2129874896305887e-09,3.2826455431717747,0.16483516483516483,0.5941645942290616,37.63247863247863,3.0,3.3809958166486354e-08,87.99732902792255,0.34004322636786555,51.65226729444228,16.97064552497827,0.5053941948038233,0.8865567216391804,0.9230384807596201,96.68024915060778,0.42276103335522935,1000.0,16-84%,117.0,117.0,117.0,5.71194463282566e-10,9.168513621170941e-08,1.2502221763853856e-05,80.50836180914291,90.75124478846374,99.77225077707863,0.3106332468115517,0.3721606310857287,0.426507298555474,80.50836180914291,90.75124478846374,99.77225077707863,84.0,90.0,94.0,23.0,27.0,33.0,2.2313814815989472e-11,4.166817880507534e-09,2.6732854862880627e-06,-2.6593519519676505,0.848105388279297,4.680181487021764,0.16686510748877864,0.2189110824742268,0.2867347633639768,0.05190019274053762,0.23827468784020833,0.5528891827805514,30.373675213675213,40.33333333333333,50.76068376068376,3.0,3.0,3.0,5.5014548472342995e-11,9.056357053172093e-09,1.1516279940471097e-06,77.38588688610628,88.5227112723262,99.71304350936373,0.2860139701685797,0.35085212353130535,0.41346743435965444,47.88438848573633,51.469830563646056,55.193032419876424,13.831362890965796,16.951497272544543,20.91489296058879,0.4009340190603644,0.5037108653419996,0.5911582413568232,0.52,0.86,0.98,0.62,0.9,1.0,86.89392888074173,96.54890681624147,106.1801455774177,0.36571478601983975,0.4285440797049703,0.487670367063551
IC 4033,60.0,58,0.35851534211959557,193.6325176622799,0.13298845066172008,193.6325176622799,31.0,27.0,0.6940040940761318,16.542391761762282,0.26642771804062126,0.20683665663612333,3.3793103448275863,3.0,0.3367557838407792,197.48176460181077,0.15992145823735335,20.28984103691157,14.536513985251089,0.16520037908070492,0.5237381309345327,0.6606696651674163,214.92492820115348,0.13594912824722236,1000.0,16-84%,58.0,58.0,58.0,0.024151471746845007,0.21043374311058138,0.6302358710417331,149.33187682833545,192.94924078294912,233.92661309936773,0.08921699784492575,0.16392738859546427,0.25337076719490764,149.33187682833545,192.94924078294912,233.92661309936773,31.0,35.0,39.0,19.0,23.0,27.0,0.011928139715763179,0.14800580076020603,0.5409881941402374,-6.442370146975896,8.71066793563389,22.66286191668722,0.21590283400809718,0.3157894736842105,0.4496682259182259,0.004732959152461235,0.10037512665059048,0.48196965644187983,2.2758620689655173,5.310344827586207,10.551724137931036,3.0,3.0,3.0,0.01441409645500824,0.1504325376369272,0.517160858990956,158.35437191290612,198.41345058988315,234.41628292410428,0.09966054083177053,0.19462927332333932,0.2836593824300179,19.160181173389162,21.630050576775357,24.363088888501746,10.729647860108956,13.151685218372576,15.712581503095786,0.1082855351276891,0.24288413391265298,0.3814755926091028,0.1,0.44,0.82,0.14,0.64,0.94,173.30070115665876,214.58304900876726,260.38465466412003,0.0889084645941425,0.17790319859423198,0.28281700478914096
LEDA 126801,60.0,31,9.233729526425847e-11,39.122538838749676,0.8916816857028614,39.122538838749676,31.0,0.0,9.313225746154785e-10,,,,78.03225806451613,3.0,1.1102230246251565e-16,41.75927560345633,0.9181689322591423,19.05631757709457,0.0,1.0,1.0,0.06896551724137931,34.594437875684605,0.8536363040238113,1000.0,16-84%,31.0,31.0,31.0,2.9831633329250235e-11,7.639825546059377e-11,1.9007487256454396e-10,34.055588660272065,39.13542877951966,44.17372268701706,0.8743151726115693,0.8961281433275263,0.9175867302359242,34.055588660272065,39.13542877951966,44.17372268701706,31.0,31.0,31.0,0.0,0.0,0.0,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,,,,,,,,,,71.32258064516128,78.03225806451613,85.25806451612902,3.0,3.0,3.0,0.0,1.1102230246251565e-16,2.220446049250313e-15,37.42688888910277,41.78910589710432,46.08377629762231,0.9049163763499909,0.9211551462335248,0.9373909444504986,17.688269660220364,19.10026681562654,20.383990765827726,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.1,0.58,26.889851096794587,34.737425354054494,42.896672744835485,0.8284337807263771,0.8648811002216805,0.8966933523406467
2MASX J12595104+2749592,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 126756,60.0,102,0.11614423188899047,329.8076787500198,0.14528276964477935,329.8076787500198,62.0,40.0,0.03706676743856045,1.82351104151018,0.2153225806451613,0.17617922281932713,6.313725490196078,3.0,0.09730539688131368,331.56935061041656,0.14200626506898573,37.671372733216074,23.63303656134315,0.22899390652996357,0.5412293853073463,0.6701649175412294,324.8934195606663,0.18256334229519616,1000.0,16-84%,102.0,102.0,102.0,0.0070253175071062195,0.06718770202341501,0.38132173180734674,296.496251037795,327.63061790856455,355.11681493411766,0.09722180306752756,0.16270585165600593,0.22047729685437187,296.496251037795,327.63061790856455,355.11681493411766,57.0,62.0,67.0,35.0,40.0,45.0,0.0019928055857140587,0.03706676743856045,0.27601389249250236,-2.915824016169186,4.738845479052465,14.111650736993163,0.18662287512258907,0.25,0.33305921052631576,0.006598303245176858,0.07834265884538993,0.3352553750435177,4.2745098039215685,8.588235294117647,13.52941176470588,3.0,3.0,3.0,0.0036209949908250216,0.03529735769862763,0.23330710951518585,294.58101236273626,329.0650380052044,358.6370626219391,0.0921851087155383,0.16086090601165506,0.22404925204122964,33.45158537136248,36.923942817410875,40.81754633481514,20.967386926911928,24.118867973145708,27.571061011448148,0.10423868856839061,0.21253357061961684,0.31600947624256326,0.26,0.64,0.92,0.26,0.62,0.86,296.43485472710825,322.93983814335775,348.0421378873898,0.12428006842954607,0.19754268866190652,0.26656200320593154
LEDA 126770,60.0,145,8.359051378032025e-05,346.5081234351365,0.25447146735035586,346.5081234351365,92.0,53.0,0.001511911019263757,0.6555482536697355,0.16263330598851516,0.2954127631196769,11.49655172413793,3.0,0.009322656790805905,350.5973184381148,0.23495711937766722,56.473139177064304,37.23248209033807,0.20533087371375808,0.9910044977511244,0.9190404797601199,340.508131977092,0.292817456770877,1000.0,16-84%,145.0,145.0,145.0,2.6045352822687044e-07,3.785443074349986e-05,0.0025034538930762645,334.6125264277325,346.2686556130491,358.08064928952626,0.20325089526351353,0.26498949397898686,0.32335359237169464,334.6125264277325,346.2686556130491,358.08064928952626,88.0,94.0,100.0,45.0,51.0,57.0,5.7231741646191374e-06,0.00044643117718957373,0.012456898341172414,-1.7024138192423648,0.7126633155721649,6.338761329580682,0.15652870615519174,0.21044541525090724,0.28084367245657565,0.009108912714097132,0.09374475657400244,0.3480105234703854,7.129103448275862,13.482758620689655,22.208827586206898,3.0,3.0,3.0,5.902226142998846e-05,0.00370084131425219,0.06789735238701125,336.84984253741595,350.2994571783572,4.520412532285889,0.18198875231009037,0.24425464348412826,0.3070409521060884,54.62031610721033,59.1146532817853,63.124366662012335,30.597677962859773,34.921455826856764,38.96684663975335,0.17067018122899308,0.25521031817378037,0.3452937951639925,0.54,0.9,1.0,0.64,0.9,1.0,328.73429913858547,340.059718042349,352.79458264684854,0.23962339789954268,0.30162636797172804,0.3677182818523001
NGC 4875,60.0,230,1.2786963276992295e-05,333.24904604848626,0.2213308010161253,333.24904604848626,155.0,75.0,1.4353161386899798e-07,15.439714589984654,0.3453763440860215,7.1131343810763505e-06,19.704347826086956,3.0,0.0001954526038455695,332.0220820548293,0.24676879920478864,91.21541255820287,40.22171046393892,0.38797031555288675,0.018490754622688656,0.027486256871564217,340.1723495116031,0.1660534820508452,1000.0,16-84%,230.0,230.0,230.0,4.5876313057134176e-08,5.695054155045456e-06,0.00030656439044814186,319.827762822305,333.69170609862806,344.8812472988882,0.18754806377747524,0.22913797686469614,0.2710474157063172,319.827762822305,333.69170609862806,344.8812472988882,146.0,154.0,162.0,68.0,76.0,84.0,5.009352171350943e-10,2.9790137432371465e-07,5.234036808583393e-05,10.154384635208356,14.819293479672575,19.468987665206022,0.25266720647773283,0.3257369084403968,0.40003629700724197,9.621328317106349e-08,2.869734119394071e-05,0.0028112520144485667,14.893217391304347,22.017391304347825,30.70678260869565,3.0,3.0,3.0,9.799553980327502e-07,6.469209028658884e-05,0.0019103508036840047,319.3334236505848,332.25844627183517,343.4465958652562,0.21073364172479353,0.2551546311988929,0.29773656679947186,85.73992685004279,91.13504190195404,96.11815943082173,35.84310623302071,40.525110282078316,45.07158533691327,0.31569367366651363,0.3848981486302433,0.45117083336442904,0.02,0.06,0.24,0.02,0.06,0.28,319.8007614544929,339.5840482158794,357.5507102560257,0.12006733044598894,0.17954306300424705,0.23337746791704553
LEDA 93696,60.0,46,0.0006869149753474688,129.5490153849355,0.3920611795190761,129.5490153849355,33.0,13.0,0.004533861582189047,22.663344727412067,0.5151515151515151,0.007660099838114482,24.782608695652176,3.0,1.7143810472131094e-05,125.2682763664526,0.3634622840546715,17.36900164712144,7.202737094518199,0.41373810211384576,0.5942028985507246,0.17541229385307347,133.72563203519644,0.42715256651923633,1000.0,16-84%,46.0,46.0,46.0,3.500025919469669e-06,0.00035522372863683234,0.015588168477816891,115.87480349461731,129.54994780136997,142.2548594809656,0.29898163707520325,0.4086470199748209,0.5071244104931589,115.87480349461731,129.54994780136997,142.2548594809656,30.0,33.0,36.0,10.0,13.0,16.0,0.00015641720852954677,0.004533861582189047,0.054076031858869555,12.904923847523513,21.693598427224785,26.57761455728177,0.4722222222222222,0.5625,0.6553448275862068,0.00028474383854119813,0.003859076325725436,0.02677032506090672,16.434782608695652,26.0,38.0,3.0,3.0,3.0,2.8264748763717762e-08,9.53740694265015e-06,0.0009234333712625498,106.86863475720168,124.76139701414303,139.50813332729797,0.2677601963561563,0.38184937632002236,0.4957117595016496,15.511191714335336,17.633714538620332,19.97825814313752,4.985236183379335,6.705312084569728,8.77504547645037,0.29657051514196703,0.44160156064043665,0.5875412989501083,0.18,0.54,0.8631999999999993,0.06,0.24,0.58,120.46422582583358,134.14324355874788,148.67854584398242,0.3353911441075567,0.4518004736611939,0.5466987789612957
Z 160-235,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 126763,60.0,101,0.7469845271759221,246.88807071793406,0.053742216323273286,246.88807071793406,56.0,45.0,0.3197273207002652,4.970825393483963,0.25992063492063494,0.05567245051036722,10.881188118811881,3.0,0.012385994569725445,316.3485587634828,0.04890215500441044,33.55111268477861,26.690718561852236,0.1138809027042991,0.29685157421289354,0.9640179910044977,290.9098345132608,0.17896421748080796,1000.0,16-84%,101.0,101.0,101.0,0.08545826288632444,0.39190548426112287,0.7437408834343864,170.6853608533345,241.95269199149766,305.05254288362016,0.05414159834085422,0.09630473917695498,0.15605683324952482,170.6853608533345,241.95269199149766,305.05254288362016,52.0,57.0,62.0,39.0,44.0,49.0,0.02808946794777821,0.23230046428473872,0.6908264239959597,-5.00753934870018,0.4500502444166088,4.976408647570542,0.2021080886326788,0.28410959370500105,0.37406550108677766,0.0013070640554676647,0.029119272330773965,0.22707113491981032,7.475247524752475,12.94059405940594,20.306930693069305,3.0,3.0,3.0,0.00014660908045438514,0.00476685134893351,0.058197871431030834,237.7712440600817,312.31073163334236,39.40510070686071,0.05131608471632819,0.10057060812028357,0.16199307550484524,30.920756015967452,33.9195612088194,37.0749796496759,22.955723941038098,26.04860352058153,29.22060503705091,0.04053773896267302,0.12990657354045698,0.22723741127624747,0.24,0.68,0.96,0.64,0.92,1.0,258.2315939503594,289.0639874847459,312.6698369181655,0.11721980420840987,0.19480344473635258,0.2711765104015959
NGC 4883,60.0,104,0.00031058531229575577,219.50762177601666,0.2786825450727155,219.50762177601666,66.0,38.0,0.0077996161848893665,-0.7340770604595548,0.1379585326953748,0.6859479728231392,20.923076923076927,3.0,0.00010922041148975214,226.99893532045894,0.31144439450057926,37.53028676861925,19.841695034285678,0.3083141139363246,0.296351824087956,0.12543728135932034,209.47748461592005,0.26169110123452227,1000.0,16-84%,104.0,104.0,104.0,2.5030111035617977e-06,0.00015710303717898192,0.008516962047782092,207.03405269303016,219.679564395444,232.73931334644567,0.21406542092591432,0.29020235405019423,0.35216416001607603,207.03405269303016,219.679564395444,232.73931334644567,64.0,68.0,73.0,31.0,36.0,40.0,4.6569869697466e-05,0.0022094328919877613,0.023645635749768138,-5.539938608923876,1.5112295398862798,7.42928217063622,0.15897435897435896,0.20487416457811194,0.26888337468982626,0.05654811603155001,0.23948099063155143,0.5470606358945515,13.307692307692308,22.384615384615387,34.230769230769226,3.0,3.0,3.0,1.7709415278677199e-07,5.424999448278012e-05,0.0040163189533365395,214.49035460813673,227.68847883823662,240.36359083865193,0.2450578111948639,0.31934693071873965,0.393519676701222,35.0949721005857,38.866221970475124,42.36135012070901,15.45500185363387,18.42386543751052,21.616607628038636,0.2493386660389557,0.35589865019512734,0.46064908663567583,0.06,0.3,0.8,0.02,0.1,0.38,191.90477161572448,209.44041479095972,228.40529599692786,0.20161665961896558,0.27625607380363376,0.3484090545246157
IC 4026,60.0,108,0.10399352423743895,355.2381814178168,0.14476758668597356,355.2381814178168,62.0,46.0,0.14857634761056238,6.088255327296103,0.19214586255259467,0.24333989019553393,6.0,3.0,0.11161022509471263,345.0856939354301,0.16215598573660583,32.88439040555258,25.7161220069873,0.12232432965946805,0.7821089455272364,0.6526736631684158,354.9696696149898,0.19423884222623447,1000.0,16-84%,108.0,108.0,108.0,0.0033034617446934442,0.07094727338344607,0.40099438725470815,328.6477676294742,355.42486004173895,21.223703387701107,0.0919847299555889,0.15651950576554097,0.22999236316192737,328.6477676294742,355.42486004173895,21.223703387701107,58.0,63.0,69.0,39.0,45.0,50.0,0.005023518333482696,0.10143273504110477,0.5007663934164359,-4.9983467229740075,6.104976452775931,14.13701965795266,0.17187414236706688,0.22684575385971034,0.30673639903188465,0.011165939022588802,0.11755660832965587,0.3768852734231566,3.333333333333333,7.777777777777778,14.530370370370369,3.0,3.0,3.0,0.0022654964644903868,0.05083471580600929,0.34303014613824456,321.1215328873385,345.10366875825,9.056675991331929,0.10173820577479604,0.17873791202680656,0.253674396247692,31.5724179749653,34.87412672784069,38.349171056780186,20.46416564218205,23.726359723483938,26.96194439662273,0.08627430560362029,0.1936835943730412,0.2969294803436602,0.22,0.6,0.88,0.24,0.59,0.9,332.8686697059877,354.87906494695085,17.656576681543584,0.13088138371309546,0.20941609653895107,0.28816923383199333
LEDA 126781,60.0,353,3.7074188878096816e-29,254.15926454182636,0.4306416313757263,254.15926454182636,264.0,89.0,2.935905140719922e-21,4.765872690558744,0.14172625127681307,0.12295017228378918,85.90084985835693,3.0,0.0,251.7594454579983,0.37732005303150923,147.36437897408447,57.6049925106649,0.43791609357643985,0.9855072463768116,0.9800099950024987,256.41299191338146,0.4739056372696664,1000.0,16-84%,353.0,353.0,353.0,3.0133329803513654e-34,1.6404220365863224e-29,3.605786622279889e-25,250.19736644845057,254.15375652827709,258.797442147036,0.39929862769889735,0.4333152280753516,0.4676045232124365,250.19736644845057,254.15375652827709,258.797442147036,256.0,266.0,274.0,79.0,87.0,97.0,2.5020443019217342e-26,3.2144588109864494e-22,1.1379732118119032e-17,0.32790731225311454,3.8646495483959846,6.401178965792454,0.11571734105177875,0.1591582595571957,0.21149289262894547,0.00455504695151033,0.0625114436634579,0.32228734485467603,73.23682719546743,87.1473087818697,106.01733711048159,3.0,3.0,3.0,0.0,0.0,8.881784197001252e-16,246.60913146922007,251.87826862524275,257.82828763601196,0.34171361986397825,0.38042241074411154,0.4203905763173256,141.69613626808663,148.68171970131033,154.93241344749688,50.44576487981411,56.506257161813025,62.33463568498508,0.3925874546180686,0.44759209121192267,0.5020460798110947,0.86,0.98,1.0,0.84,0.98,1.0,251.91485911908728,256.5408020822546,261.0354755717618,0.4386166888592799,0.47610382283413344,0.5123930574233541
LEDA 44809,60.0,134,1.105832899794279e-12,6.64825620631791,0.4532669332268402,6.64825620631791,96.0,38.0,5.72197877659695e-07,13.738825370661537,0.34923245614035087,0.0018174451606681845,29.46268656716418,3.0,1.7901496131011996e-06,11.393218736268068,0.39446805621202724,50.15865395925932,22.96350074923097,0.3719140022397438,0.895552223888056,0.8735632183908046,3.252840968690009,0.5161254858076963,1000.0,16-84%,134.0,134.0,134.0,6.527456716799763e-16,6.385504992596685e-13,3.474390905766886e-10,0.08030867521563323,6.520405445729011,13.172971519484577,0.4031634022649738,0.4577653759735171,0.5108196041569528,0.08030867521563323,6.520405445729011,13.172971519484577,92.0,97.0,102.0,32.0,37.0,42.0,1.0414040895832831e-09,2.1932825010029367e-07,1.8706159525938893e-05,1.357567741023324,13.059651798864017,17.777372881536543,0.267483978824185,0.35335941298021845,0.4519461697722567,1.905180160828249e-05,0.0018424322242351179,0.03792458001496827,22.71641791044776,31.402985074626866,41.64179104477612,3.0,3.0,3.0,4.779494022777442e-09,6.992329955601839e-07,4.6269343275673336e-05,2.3101491190282673,11.445615039135532,19.923927874459935,0.3386043089771736,0.4023357368542903,0.4605917585306444,47.433490375525885,51.09548357858446,54.83209226146002,18.49945956423286,21.872097838352442,25.279545458462255,0.3131900157924682,0.40164739421199935,0.48668769843135784,0.42,0.84,0.98,0.5,0.84,0.98,357.4303160516919,2.8315740940486194,9.057664293060327,0.45670656452537645,0.5204139913532115,0.5831884114877224
